## pattern_ID, initial_length, broken_length, max_stress(GPa)
72	303.6	331.8	3.8255
73	303.6	327.0	5.5792
74	303.6	325.2	3.8596
75	303.6	327.0	2.1339
76	303.6	324.0	4.3478
77	303.6	324.6	2.6923
78	303.6	337.8	2.035
79	303.6	324.6	3.5708
80	303.6	324.0	2.645
81	303.6	328.2	1.9548
82	303.6	324.0	1.6219
83	303.6	327.0	3.5909
84	303.6	329.4	3.6703
85	303.6	327.6	3.3088
86	303.6	324.6	3.5713
87	303.6	327.0	3.3633
88	303.6	331.8	1.6388
89	303.6	324.6	3.2453
90	303.6	331.2	1.6217
91	303.6	357.6	0.9341
92	303.6	326.4	7.9952
93	303.6	325.2	6.4585
94	303.6	324.0	4.5299
95	303.6	325.8	3.4424
96	303.6	327.0	6.7126
97	303.6	325.8	5.806
98	303.6	321.6	3.5939
99	303.6	331.2	8.5211
100	303.6	328.8	6.2383
101	303.6	325.8	3.8703
102	303.6	325.8	6.7182
103	303.6	326.4	4.6322
104	303.6	327.0	2.8875
105	303.6	327.0	5.8462
106	303.6	325.8	4.5434
107	303.6	322.2	2.7277
108	303.6	325.8	1.8448
109	303.6	328.2	4.4381
110	303.6	327.6	3.8781
111	303.6	324.0	3.3414
112	303.6	328.8	5.896
113	303.6	328.2	5.5489
114	303.6	326.4	3.529
115	303.6	325.8	5.5402
116	303.6	325.2	3.5288
117	303.6	328.8	1.7406
118	303.6	324.6	3.5846
119	303.6	324.6	3.4733
120	303.6	323.4	1.9499
121	303.6	349.8	1.4333
122	303.6	324.6	2.7433
123	303.6	326.4	1.9865
124	303.6	333.0	1.643
125	303.6	327.0	3.5878
126	303.6	327.0	3.4459
127	303.6	328.2	3.3703
128	303.6	325.2	3.6051
129	303.6	325.8	3.3737
130	303.6	324.0	1.6977
131	303.6	327.0	7.8542
132	303.6	326.4	6.7056
133	303.6	325.8	4.5004
134	303.6	322.8	2.7328
135	303.6	326.4	6.5751
136	303.6	325.2	4.495
137	303.6	324.6	3.491
138	303.6	327.6	6.571
139	303.6	324.6	5.3519
140	303.6	322.8	3.7461
141	303.6	330.6	8.2449
142	303.6	327.0	5.8674
143	303.6	325.8	3.7143
144	303.6	327.6	5.9501
145	303.6	326.4	5.5838
146	303.6	325.8	3.9458
147	303.6	323.4	1.9955
148	303.6	325.8	4.6559
149	303.6	322.8	2.8298
150	303.6	330.6	1.6894
151	303.6	325.8	4.5692
152	303.6	325.8	3.5085
153	303.6	325.2	3.3856
154	303.6	327.0	5.7414
155	303.6	328.8	5.7142
156	303.6	325.2	3.6037
157	303.6	325.2	3.6743
158	303.6	325.2	3.7009
159	303.6	325.8	3.4111
160	303.6	322.8	1.7065
161	303.6	325.8	3.4818
162	303.6	337.2	1.9456
163	303.6	357.0	0.9413
164	303.6	326.4	2.8272
165	303.6	324.0	1.6663
166	303.6	325.8	1.6711
167	303.6	328.2	3.5707
168	303.6	328.8	3.6817
169	303.6	328.8	3.3453
170	303.6	328.8	8.1899
171	303.6	334.8	8.7285
172	303.6	327.0	5.8285
173	303.6	324.6	3.6362
174	303.6	334.2	7.6533
175	303.6	327.6	5.3176
176	303.6	327.6	3.2434
177	303.6	327.0	6.9831
178	303.6	326.4	4.8486
179	303.6	322.8	3.5282
180	303.6	327.0	7.0441
181	303.6	327.6	5.9116
182	303.6	325.2	3.8695
183	303.6	331.8	8.5942
184	303.6	342.0	9.5867
185	303.6	328.2	5.9532
186	303.6	325.8	3.5989
187	303.6	330.0	7.2582
188	303.6	324.0	4.4778
189	303.6	330.0	2.619
190	303.6	328.2	6.4731
191	303.6	327.0	4.2205
192	303.6	324.0	3.4292
193	303.6	327.6	6.6848
194	303.6	325.8	5.5738
195	303.6	325.2	3.9129
196	303.6	326.4	5.6161
197	303.6	327.6	5.5553
198	303.6	332.4	5.9803
199	303.6	325.8	3.524
200	303.6	331.8	5.8077
201	303.6	326.4	4.0188
202	303.6	327.6	2.0383
203	303.6	326.4	4.555
204	303.6	324.6	2.6791
205	303.6	330.6	2.0278
206	303.6	327.0	4.4579
207	303.6	328.8	3.9673
208	303.6	325.8	3.5614
209	303.6	326.4	3.3973
210	303.6	329.4	3.4217
211	303.6	325.8	3.1802
212	303.6	334.2	3.4734
213	303.6	327.6	3.381
214	303.6	327.6	3.3534
215	303.6	330.0	1.6124
216	303.6	327.0	3.3297
217	303.6	328.2	1.7548
218	303.6	344.4	1.3202
219	303.6	327.6	2.3283
220	303.6	338.4	1.7774
221	303.6	337.2	1.6116
222	303.6	328.2	6.7571
223	303.6	330.6	7.0166
224	303.6	334.8	5.7453
225	303.6	324.6	3.77
226	303.6	328.8	6.8764
227	303.6	327.0	5.2024
228	303.6	328.8	3.3527
229	303.6	325.8	5.7551
230	303.6	326.4	3.849
231	303.6	327.6	2.8309
232	303.6	326.4	5.9457
233	303.6	326.4	4.7292
234	303.6	326.4	3.7133
235	303.6	325.2	4.3699
236	303.6	330.0	4.2778
237	303.6	325.8	3.6082
238	303.6	328.8	3.3852
239	303.6	324.6	4.5087
240	303.6	325.8	4.3989
241	303.6	327.0	2.9591
242	303.6	325.8	4.2686
243	303.6	328.2	3.045
244	303.6	329.4	2.1131
245	303.6	329.4	3.6449
246	303.6	327.0	2.7301
247	303.6	343.8	1.9166
248	303.6	324.0	2.6343
249	303.6	332.4	2.6052
250	303.6	330.0	1.7844
251	303.6	327.6	1.5473
252	303.6	325.8	2.707
253	303.6	325.8	2.6533
254	303.6	328.2	2.5872
255	303.6	324.0	2.5834
256	303.6	325.8	2.4749
257	303.6	334.2	1.6269
258	303.6	326.4	2.3995
259	303.6	336.6	1.5783
260	303.6	363.6	0.9194
261	303.6	325.8	6.473
262	303.6	326.4	5.9674
263	303.6	326.4	4.4401
264	303.6	331.2	3.4863
265	303.6	328.2	5.9065
266	303.6	327.6	5.0981
267	303.6	326.4	3.3266
268	303.6	328.2	6.2119
269	303.6	328.2	5.0857
270	303.6	327.0	3.6587
271	303.6	325.8	5.7025
272	303.6	325.8	4.4384
273	303.6	328.2	2.8967
274	303.6	325.8	4.5859
275	303.6	327.0	3.9828
276	303.6	324.6	2.4657
277	303.6	332.4	1.7867
278	303.6	331.2	3.7971
279	303.6	331.2	3.4078
280	303.6	329.4	3.043
281	303.6	327.6	4.5703
282	303.6	328.2	4.5753
283	303.6	328.2	3.3535
284	303.6	325.2	4.4587
285	303.6	325.2	3.26
286	303.6	328.2	1.6619
287	303.6	325.8	3.5122
288	303.6	325.8	3.298
289	303.6	324.6	1.8884
290	303.6	351.6	1.4293
291	303.6	328.8	2.6186
292	303.6	328.8	1.9834
293	303.6	330.6	1.6689
294	303.6	327.6	3.4942
295	303.6	327.0	3.3645
296	303.6	328.8	3.2852
297	303.6	325.2	3.4625
298	303.6	326.4	3.1601
299	303.6	325.8	1.6203
300	303.6	326.4	6.734
301	303.6	325.8	6.1876
302	303.6	326.4	4.5687
303	303.6	322.8	2.6334
304	303.6	326.4	5.7485
305	303.6	326.4	3.9748
306	303.6	328.8	3.0217
307	303.6	328.8	5.6397
308	303.6	327.6	4.823
309	303.6	324.0	3.6629
310	303.6	328.8	6.9247
311	303.6	328.2	5.7858
312	303.6	328.8	3.8479
313	303.6	328.2	5.7535
314	303.6	326.4	5.4172
315	303.6	325.8	3.9337
316	303.6	322.8	1.9582
317	303.6	325.8	4.637
318	303.6	323.4	2.7811
319	303.6	335.4	1.6934
320	303.6	329.4	4.3904
321	303.6	327.6	3.548
322	303.6	323.4	3.1183
323	303.6	332.4	6.2296
324	303.6	330.0	5.7284
325	303.6	329.4	3.7964
326	303.6	325.8	3.6833
327	303.6	325.2	3.6765
328	303.6	326.4	3.4358
329	303.6	322.8	1.7112
330	303.6	325.2	3.4756
331	303.6	340.2	1.9492
332	303.6	348.6	0.9389
333	303.6	326.4	2.8029
334	303.6	324.6	1.6734
335	303.6	325.8	1.6415
336	303.6	327.6	3.512
337	303.6	328.8	3.6524
338	303.6	329.4	3.4293
339	303.6	327.6	5.5948
340	303.6	327.6	5.8972
341	303.6	333.0	6.0482
342	303.6	328.2	3.7739
343	303.6	328.8	5.5273
344	303.6	325.8	4.4841
345	303.6	325.2	2.754
346	303.6	327.0	4.9746
347	303.6	324.0	3.6471
348	303.6	325.2	2.9645
349	303.6	327.6	5.0884
350	303.6	329.4	4.6669
351	303.6	324.6	3.5231
352	303.6	327.0	6.0588
353	303.6	328.8	6.2302
354	303.6	334.8	6.2643
355	303.6	326.4	3.4712
356	303.6	336.0	6.2006
357	303.6	329.4	4.4635
358	303.6	328.8	2.5032
359	303.6	329.4	5.3159
360	303.6	327.0	3.433
361	303.6	326.4	2.7533
362	303.6	328.8	5.0908
363	303.6	329.4	4.5033
364	303.6	325.8	3.5729
365	303.6	332.4	5.7466
366	303.6	333.6	6.1705
367	303.6	342.6	6.5734
368	303.6	328.8	3.6603
369	303.6	342.6	5.7985
370	303.6	328.8	3.9826
371	303.6	327.0	1.9323
372	303.6	328.2	4.5688
373	303.6	327.6	2.6083
374	303.6	333.0	1.9875
375	303.6	327.6	4.3626
376	303.6	327.6	3.9042
377	303.6	326.4	3.4377
378	303.6	325.8	3.3358
379	303.6	326.4	3.261
380	303.6	326.4	3.2481
381	303.6	335.4	3.4812
382	303.6	327.0	3.3518
383	303.6	329.4	3.397
384	303.6	327.0	1.5663
385	303.6	328.8	3.3776
386	303.6	328.8	1.7229
387	303.6	339.0	1.3314
388	303.6	329.4	2.3986
389	303.6	339.0	1.7947
390	303.6	340.2	1.5961
391	303.6	333.0	5.3593
392	303.6	333.0	5.7221
393	303.6	344.4	5.9279
394	303.6	327.0	3.7288
395	303.6	334.8	5.318
396	303.6	325.2	4.2426
397	303.6	327.0	2.5339
398	303.6	327.0	4.6493
399	303.6	324.6	3.2518
400	303.6	330.0	2.4337
401	303.6	326.4	4.9333
402	303.6	328.8	4.3089
403	303.6	324.6	3.3613
404	303.6	324.6	3.7564
405	303.6	325.8	3.5967
406	303.6	329.4	3.7812
407	303.6	332.4	3.4364
408	303.6	325.2	3.7593
409	303.6	333.0	3.6126
410	303.6	325.8	2.2606
411	303.6	328.2	3.6563
412	303.6	326.4	2.4859
413	303.6	339.6	1.9359
414	303.6	327.0	3.1577
415	303.6	334.8	2.4382
416	303.6	348.0	1.8967
417	303.6	324.0	1.8623
418	303.6	331.8	1.793
419	303.6	336.0	1.7249
420	303.6	332.4	1.4587
421	303.6	328.2	1.9091
422	303.6	325.8	1.8409
423	303.6	327.0	1.8317
424	303.6	325.2	1.8944
425	303.6	326.4	1.8293
426	303.6	340.2	1.4835
427	303.6	325.2	1.8216
428	303.6	340.2	1.425
429	303.6	373.2	0.8859
430	303.6	323.4	4.5184
431	303.6	325.8	4.4326
432	303.6	330.0	4.4994
433	303.6	330.0	3.4924
434	303.6	325.8	4.4788
435	303.6	331.2	4.13
436	303.6	327.0	2.6407
437	303.6	325.8	4.3562
438	303.6	325.8	3.2977
439	303.6	329.4	2.7843
440	303.6	323.4	4.0731
441	303.6	328.2	3.3836
442	303.6	331.8	2.6452
443	303.6	321.6	2.7022
444	303.6	326.4	2.4774
445	303.6	335.4	2.4086
446	303.6	334.8	1.7314
447	303.6	326.4	2.6228
448	303.6	335.4	2.2867
449	303.6	333.0	2.217
450	303.6	324.0	2.6484
451	303.6	323.4	2.6942
452	303.6	328.2	2.1898
453	303.6	322.2	2.6542
454	303.6	332.4	2.0681
455	303.6	347.4	1.5596
456	303.6	323.4	1.949
457	303.6	324.0	1.9221
458	303.6	354.0	1.8007
459	303.6	381.6	1.3656
460	303.6	338.4	1.9843
461	303.6	354.6	1.7649
462	303.6	346.8	1.4594
463	303.6	335.4	2.0439
464	303.6	334.2	2.005
465	303.6	334.8	1.9582
466	303.6	324.0	1.9875
467	303.6	324.0	1.8688
468	303.6	342.6	1.5327
469	303.6	324.6	4.4819
470	303.6	325.8	4.5815
471	303.6	326.4	3.9262
472	303.6	328.8	2.3301
473	303.6	325.8	4.3596
474	303.6	328.2	3.1596
475	303.6	334.2	2.2283
476	303.6	327.6	4.0354
477	303.6	325.8	3.2724
478	303.6	325.8	2.9404
479	303.6	327.6	4.5495
480	303.6	325.8	4.253
481	303.6	329.4	3.358
482	303.6	327.0	3.9704
483	303.6	325.2	3.8649
484	303.6	326.4	3.35
485	303.6	322.2	1.7653
486	303.6	325.8	3.5662
487	303.6	330.6	2.2589
488	303.6	336.6	1.4574
489	303.6	334.2	3.2282
490	303.6	336.0	2.4656
491	303.6	332.4	2.4643
492	303.6	328.8	4.0213
493	303.6	328.8	3.9669
494	303.6	330.0	3.2881
495	303.6	325.2	3.3848
496	303.6	326.4	3.4634
497	303.6	325.8	3.1308
498	303.6	322.8	1.666
499	303.6	326.4	3.2108
500	303.6	335.4	1.8553
501	303.6	349.2	0.9393
502	303.6	327.6	2.6221
503	303.6	325.8	1.6172
504	303.6	325.8	1.6277
505	303.6	327.6	3.4199
506	303.6	328.2	3.4272
507	303.6	329.4	3.2459
508	303.6	322.8	3.6644
509	303.6	324.0	3.6831
510	303.6	328.2	3.7276
511	303.6	331.2	3.4362
512	303.6	326.4	3.67
513	303.6	328.8	3.391
514	303.6	324.6	2.222
515	303.6	323.4	3.4765
516	303.6	327.0	2.7103
517	303.6	330.6	2.4661
518	303.6	326.4	3.3799
519	303.6	328.2	3.1358
520	303.6	329.4	2.706
521	303.6	325.2	3.6489
522	303.6	325.2	3.5856
523	303.6	329.4	3.7968
524	303.6	334.8	3.4588
525	303.6	325.2	3.6744
526	303.6	330.6	3.6136
527	303.6	328.2	2.0477
528	303.6	327.6	3.5541
529	303.6	328.8	2.6816
530	303.6	334.2	2.348
531	303.6	327.6	3.4187
532	303.6	327.6	2.921
533	303.6	328.8	2.558
534	303.6	328.2	3.7114
535	303.6	327.6	3.6539
536	303.6	327.0	3.4801
537	303.6	335.4	3.3976
538	303.6	326.4	3.631
539	303.6	330.6	3.4218
540	303.6	327.6	1.7082
541	303.6	328.2	3.5314
542	303.6	327.6	2.1203
543	303.6	349.8	1.8914
544	303.6	326.4	3.0049
545	303.6	328.2	2.711
546	303.6	330.0	2.4514
547	303.6	329.4	3.3621
548	303.6	331.2	3.3534
549	303.6	334.2	3.4715
550	303.6	340.8	3.5382
551	303.6	328.2	3.307
552	303.6	328.8	3.2249
553	303.6	328.8	1.5773
554	303.6	333.6	3.2105
555	303.6	327.6	1.6651
556	303.6	350.4	1.3291
557	303.6	329.4	2.4021
558	303.6	339.0	1.8204
559	303.6	339.0	1.6366
560	303.6	322.8	3.6433
561	303.6	324.0	3.6941
562	303.6	326.4	3.5782
563	303.6	332.4	3.4126
564	303.6	324.0	3.605
565	303.6	331.8	3.3518
566	303.6	325.2	2.1724
567	303.6	328.8	3.475
568	303.6	324.6	2.6144
569	303.6	332.4	2.3436
570	303.6	327.0	3.3511
571	303.6	327.6	3.1165
572	303.6	328.8	2.5746
573	303.6	328.2	3.2694
574	303.6	325.8	3.312
575	303.6	331.2	3.4947
576	303.6	333.6	3.3295
577	303.6	327.6	3.3435
578	303.6	336.0	3.2186
579	303.6	324.6	2.0274
580	303.6	328.2	3.2069
581	303.6	325.2	2.2337
582	303.6	341.4	1.8016
583	303.6	325.8	2.9437
584	303.6	335.4	2.3684
585	303.6	348.0	1.8041
586	303.6	323.4	1.6142
587	303.6	328.8	1.5222
588	303.6	336.0	1.4967
589	303.6	334.8	1.4155
590	303.6	324.0	1.6126
591	303.6	324.0	1.5938
592	303.6	326.4	1.5219
593	303.6	324.0	1.6141
594	303.6	327.6	1.6278
595	303.6	340.2	1.2644
596	303.6	324.6	1.5767
597	303.6	340.2	1.2162
598	303.6	372.0	0.8248
599	303.6	325.2	3.4099
600	303.6	328.8	3.5564
601	303.6	330.6	3.4503
602	303.6	333.6	3.3073
603	303.6	327.6	3.4409
604	303.6	330.0	3.2838
605	303.6	324.6	2.172
606	303.6	329.4	3.3353
607	303.6	324.0	2.4332
608	303.6	338.4	2.2742
609	303.6	327.0	3.1137
610	303.6	336.6	2.8264
611	303.6	336.0	2.2268
612	303.6	327.0	1.8205
613	303.6	333.0	1.7933
614	303.6	339.6	1.68
615	303.6	334.8	1.4999
616	303.6	328.2	1.8119
617	303.6	327.0	1.72
618	303.6	328.2	1.6598
619	303.6	325.2	1.8187
620	303.6	327.0	1.8026
621	303.6	333.6	1.6718
622	303.6	327.0	1.8605
623	303.6	333.0	1.6622
624	303.6	363.0	1.2453
625	303.6	346.8	1.3972
626	303.6	354.6	1.3986
627	303.6	372.0	1.3718
628	303.6	376.8	1.1367
629	303.6	361.8	1.3684
630	303.6	361.8	1.2854
631	303.6	355.8	1.0789
632	303.6	351.0	1.3821
633	303.6	352.8	1.3781
634	303.6	360.6	1.3888
635	303.6	352.8	1.3824
636	303.6	357.6	1.3634
637	303.6	385.2	1.1881
638	303.6	323.4	2.7358
639	303.6	322.8	2.6331
640	303.6	325.8	2.3172
641	303.6	337.8	2.2983
642	303.6	322.2	2.692
643	303.6	332.4	2.3949
644	303.6	327.6	1.7625
645	303.6	326.4	2.5504
646	303.6	333.0	2.2464
647	303.6	334.2	2.2956
648	303.6	324.0	2.7059
649	303.6	325.8	2.4142
650	303.6	323.4	1.9346
651	303.6	323.4	1.9688
652	303.6	323.4	1.9657
653	303.6	322.8	1.7539
654	303.6	369.6	1.5128
655	303.6	324.0	1.8887
656	303.6	346.2	1.8909
657	303.6	361.2	1.1699
658	303.6	339.6	1.9537
659	303.6	348.0	1.773
660	303.6	339.0	1.8288
661	303.6	333.0	2.0043
662	303.6	325.8	1.9884
663	303.6	324.0	1.7828
664	303.6	322.8	1.7085
665	303.6	323.4	1.716
666	303.6	322.8	1.6552
667	303.6	362.4	1.3924
668	303.6	322.8	1.6845
669	303.6	351.0	1.6186
670	303.6	376.2	0.9251
671	303.6	337.8	1.645
672	303.6	336.6	1.2834
673	303.6	351.0	1.2943
674	303.6	332.4	1.6893
675	303.6	326.4	1.6993
676	303.6	327.6	1.6423
677	303.6	328.2	8.4554
678	303.6	337.2	7.6561
679	303.6	329.4	5.4799
680	303.6	324.6	3.6106
681	303.6	333.6	8.7971
682	303.6	328.2	6.0395
683	303.6	325.8	3.7067
684	303.6	328.8	7.7683
685	303.6	328.8	5.1726
686	303.6	324.0	3.4684
687	303.6	330.0	7.0597
688	303.6	328.2	5.4855
689	303.6	325.8	3.798
690	303.6	327.6	6.859
691	303.6	330.0	7.3069
692	303.6	330.0	6.1473
693	303.6	325.8	3.7799
694	303.6	333.6	6.4732
695	303.6	324.6	4.7795
696	303.6	327.0	2.6969
697	303.6	327.0	5.9385
698	303.6	326.4	3.9665
699	303.6	326.4	3.2686
700	303.6	328.2	5.8987
701	303.6	329.4	5.3129
702	303.6	325.8	3.6897
703	303.6	331.8	5.3518
704	303.6	331.2	5.8337
705	303.6	339.6	5.6824
706	303.6	328.2	3.802
707	303.6	336.0	5.2912
708	303.6	324.6	3.8132
709	303.6	326.4	2.0195
710	303.6	324.0	4.4786
711	303.6	324.6	2.5586
712	303.6	332.4	2.0294
713	303.6	327.0	4.3406
714	303.6	327.0	3.9368
715	303.6	326.4	3.4775
716	303.6	324.6	3.3583
717	303.6	327.0	3.4788
718	303.6	328.2	3.4885
719	303.6	328.2	3.3239
720	303.6	325.2	3.3484
721	303.6	333.0	3.1551
722	303.6	326.4	1.6013
723	303.6	324.0	3.2211
724	303.6	327.0	1.7713
725	303.6	343.8	1.3015
726	303.6	326.4	2.405
727	303.6	337.2	1.8168
728	303.6	341.4	1.5956
729	303.6	330.6	8.4642
730	303.6	330.6	6.9211
731	303.6	333.6	5.4901
732	303.6	324.0	3.6803
733	303.6	342.6	9.7027
734	303.6	331.2	6.1246
735	303.6	327.0	3.738
736	303.6	330.0	7.0153
737	303.6	328.2	4.598
738	303.6	325.2	2.8865
739	303.6	328.2	6.4582
740	303.6	326.4	4.5543
741	303.6	326.4	3.6663
742	303.6	327.6	5.7152
743	303.6	325.2	4.5022
744	303.6	328.8	3.7769
745	303.6	323.4	3.3402
746	303.6	330.6	5.5704
747	303.6	333.0	6.1209
748	303.6	330.0	3.8543
749	303.6	328.2	5.8121
750	303.6	327.6	4.0756
751	303.6	325.8	2.1551
752	303.6	327.6	4.3359
753	303.6	325.2	2.7459
754	303.6	339.6	2.0184
755	303.6	327.6	3.6382
756	303.6	327.0	2.7022
757	303.6	324.6	1.8771
758	303.6	324.0	1.6237
759	303.6	331.8	3.8188
760	303.6	329.4	3.5149
761	303.6	334.2	3.5984
762	303.6	328.2	3.663
763	303.6	328.2	3.4625
764	303.6	330.0	1.6764
765	303.6	328.2	3.4018
766	303.6	326.4	1.6188
767	303.6	363.6	0.953
768	303.6	327.6	6.7803
769	303.6	325.8	5.9034
770	303.6	327.6	4.4713
771	303.6	328.2	3.4236
772	303.6	331.2	6.5661
773	303.6	329.4	5.9214
774	303.6	325.2	3.6677
775	303.6	328.2	7.0438
776	303.6	330.0	5.4655
777	303.6	330.0	3.6242
778	303.6	330.0	5.8286
779	303.6	333.0	4.1176
780	303.6	330.0	2.7559
781	303.6	326.4	4.4639
782	303.6	330.6	3.7932
783	303.6	327.0	2.5822
784	303.6	326.4	1.792
785	303.6	331.2	4.612
786	303.6	331.2	3.7988
787	303.6	328.2	3.3217
788	303.6	328.8	4.5817
789	303.6	328.8	4.3705
790	303.6	333.6	2.9129
791	303.6	327.6	4.2024
792	303.6	333.0	2.7918
793	303.6	335.4	1.7948
794	303.6	324.0	2.7443
795	303.6	327.0	2.5999
796	303.6	339.0	1.9871
797	303.6	361.8	1.3744
798	303.6	333.0	2.7491
799	303.6	337.2	1.9406
800	303.6	334.2	1.6098
801	303.6	327.6	2.748
802	303.6	327.6	2.7331
803	303.6	331.2	2.5848
804	303.6	324.6	2.7479
805	303.6	328.8	2.5381
806	303.6	340.2	1.6667
807	303.6	325.8	6.4671
808	303.6	327.0	5.9187
809	303.6	326.4	4.3576
810	303.6	322.8	2.6369
811	303.6	327.6	5.817
812	303.6	327.0	4.1738
813	303.6	328.2	3.3013
814	303.6	328.2	5.8276
815	303.6	328.2	4.863
816	303.6	324.6	3.4514
817	303.6	327.6	6.4987
818	303.6	328.2	5.0866
819	303.6	330.0	3.3909
820	303.6	326.4	4.6577
821	303.6	327.0	4.5275
822	303.6	327.6	3.6144
823	303.6	323.4	1.8915
824	303.6	326.4	4.1177
825	303.6	325.8	2.6153
826	303.6	333.6	1.6013
827	303.6	332.4	3.9197
828	303.6	329.4	3.054
829	303.6	326.4	2.8823
830	303.6	327.0	4.6239
831	303.6	328.2	4.5898
832	303.6	327.0	3.3251
833	303.6	325.8	3.4772
834	303.6	325.8	3.4681
835	303.6	325.2	3.2189
836	303.6	323.4	1.6712
837	303.6	325.2	3.2957
838	303.6	340.2	1.889
839	303.6	358.8	0.9446
840	303.6	327.0	2.6831
841	303.6	325.2	1.646
842	303.6	325.8	1.6637
843	303.6	327.6	3.4829
844	303.6	330.0	3.5844
845	303.6	329.4	3.29
846	303.6	323.4	5.5996
847	303.6	327.6	5.5126
848	303.6	327.6	4.515
849	303.6	328.8	3.4051
850	303.6	326.4	5.8168
851	303.6	331.2	5.8541
852	303.6	327.6	3.6785
853	303.6	327.6	6.1446
854	303.6	330.6	4.9099
855	303.6	327.0	3.1361
856	303.6	325.8	5.332
857	303.6	328.8	3.9121
858	303.6	332.4	3.1267
859	303.6	324.0	4.6495
860	303.6	327.0	4.5817
861	303.6	328.8	4.3337
862	303.6	330.6	3.6234
863	303.6	324.6	4.7636
864	303.6	330.6	4.1272
865	303.6	326.4	2.5876
866	303.6	324.6	4.5126
867	303.6	328.2	3.3917
868	303.6	330.6	2.8706
869	303.6	326.4	4.1151
870	303.6	326.4	3.4874
871	303.6	330.0	3.007
872	303.6	327.0	3.8559
873	303.6	325.8	3.9782
874	303.6	327.0	3.5916
875	303.6	331.2	3.4234
876	303.6	324.6	3.841
877	303.6	324.6	3.3727
878	303.6	325.2	1.8102
879	303.6	323.4	3.5574
880	303.6	325.8	2.2858
881	303.6	344.4	1.9265
882	303.6	327.0	3.1484
883	303.6	328.8	2.8925
884	303.6	329.4	2.5882
885	303.6	324.0	3.1452
886	303.6	327.6	3.3331
887	303.6	328.8	3.3726
888	303.6	328.8	3.1881
889	303.6	324.0	3.1889
890	303.6	323.4	3.0285
891	303.6	325.8	1.5984
892	303.6	324.6	3.0446
893	303.6	326.4	1.7408
894	303.6	346.8	1.3045
895	303.6	326.4	2.2799
896	303.6	334.2	1.8593
897	303.6	339.0	1.6412
898	303.6	328.8	5.3479
899	303.6	325.8	4.9087
900	303.6	327.0	4.2311
901	303.6	330.6	3.3582
902	303.6	330.6	5.8982
903	303.6	335.4	6.1124
904	303.6	329.4	3.8138
905	303.6	330.0	6.2082
906	303.6	329.4	4.5817
907	303.6	327.0	2.5811
908	303.6	327.6	5.2546
909	303.6	327.0	3.4253
910	303.6	329.4	2.8575
911	303.6	329.4	5.7688
912	303.6	327.0	4.4622
913	303.6	331.8	3.6163
914	303.6	330.6	3.1662
915	303.6	332.4	6.1386
916	303.6	341.4	6.5856
917	303.6	328.8	3.6006
918	303.6	330.0	5.7435
919	303.6	328.8	4.0187
920	303.6	325.2	2.1154
921	303.6	328.2	4.4744
922	303.6	325.8	2.7013
923	303.6	348.6	1.9984
924	303.6	328.2	3.6014
925	303.6	326.4	2.71
926	303.6	330.0	1.9338
927	303.6	324.6	1.5877
928	303.6	333.0	3.7389
929	303.6	330.0	3.4307
930	303.6	330.6	3.2208
931	303.6	328.8	3.5989
932	303.6	330.0	3.488
933	303.6	328.2	1.6579
934	303.6	328.8	3.3897
935	303.6	326.4	1.5955
